Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,C,best_model_config_version,candidate_run_id,class_weight,classification_threshold,colsample_bytree,comparison_lr_final_run_id,comparison_lr_run_id,comparison_lr_threshold,comparison_method,comparison_test_split_sha256,cv_folds,data_profile,data_source_s3_uri,data_version,decision_threshold,eval_metric,exact_tie_breaker,final_xgboost_run_id,full_dataset_rows,gamma,historical_final_run_id,imbalance_ratio_reference_only,learning_rate,max_depth,max_iter,min_child_weight,model_type,n_candidates,n_estimator_candidates,n_estimators,n_estimators_refinement_run_id,n_features,n_jobs,n_structural_configs,n_thresholds,near_best_pr_auc_tolerance,objective,penalty,preprocessing_config_version,preprocessing_cv_provenance,preprocessing_split_strategy,primary_selection_metric,profile_fraction,profile_rows,profile_sha256,python_version,quality_gate_metric,quality_gate_threshold,random_state,refinement_run_id,reg_alpha,reg_lambda,required_optimized_class_weight,scale_pos_weight,search_scale_pos_weights,secondary_selection_metric,selected_C,selected_candidate_name,selected_candidate_run_id,selected_class_weight,selected_learning_rate,selected_max_depth,selected_model,selected_model_family,selected_n_estimators,selected_scale_pos_weight,selection_metric,shap_explainer,shap_sample_size,solver,source_candidate_run_id,source_final_run_id,source_refinement_run_id,source_threshold_tuning_run_id,split_strategy,structural_id,subsample,test_fraction,test_size,test_split_sha256,threshold_max,threshold_min,threshold_objective,threshold_step,threshold_tuning_run_id,train_size,train_split_sha256,tree_method,xgb_colsample_bytree,xgb_eval_metric,xgb_gamma,xgb_learning_rate,xgb_max_depth,xgb_min_child_weight,xgb_n_estimators,xgb_n_jobs,xgb_objective,xgb_random_state,xgb_reg_alpha,xgb_reg_lambda,xgb_scale_pos_weight,xgb_subsample,xgb_tree_method,absolute_best_cv_pr_auc,absolute_best_round_cv_pr_auc,appendix_b1_dir_flag_count,appendix_b1_eod_flag_count,appendix_b1_eodds_flag_count,appendix_b1_fdr_gap_flag_count,appendix_b2_shap_stability_spearman_rho,appendix_b2_xgb_lr_top5_driver_agreement,appendix_b3_determinism_pass,appendix_b3_discontinuity_case_count,appendix_b3_missing_value_max_flip_rate,appendix_b3_perturbation_flip_rate,appendix_b3_perturbation_mean_abs_shift,best_cv_pr_auc,best_cv_roc_auc,borderline_case_count,borderline_case_share,champion_brier_delta_xgb_minus_lr,champion_fnr_advantage_lr_minus_xgb,champion_fnr_delta_xgb_minus_lr,champion_pr_auc_delta_xgb_minus_lr,champion_recall_delta_xgb_minus_lr,cv_balanced_accuracy_mean,cv_balanced_accuracy_std,cv_f1_mean,cv_f1_std,cv_pr_auc_mean,cv_pr_auc_std,cv_precision_mean,cv_precision_std,cv_recall_mean,cv_recall_std,cv_roc_auc_mean,cv_roc_auc_std,default_oof_balanced_accuracy,default_oof_f1,default_oof_fnr,default_oof_fpr,default_oof_precision,default_oof_recall,default_oof_specificity,default_threshold,default_threshold_oof_f1,lr_test_f1,lr_test_pr_auc,lr_test_precision,lr_test_recall,lr_test_roc_auc,near_best_candidate_count,optimal_oof_balanced_accuracy,optimal_oof_f1,optimal_oof_fnr,optimal_oof_fpr,optimal_oof_precision,optimal_oof_recall,optimal_oof_specificity,optimal_threshold,selected_candidate_cv_pr_auc,selected_cv_f1,selected_cv_pr_auc,selected_cv_roc_auc,selected_n_estimators,selected_refined_cv_pr_auc,selected_round_cv_f1,selected_round_cv_pr_auc,selected_round_cv_roc_auc,selected_threshold,selection_cv_pr_auc,selection_cv_roc_auc,subgroup_fairness_flag_count,subgroup_fn_concentration_flag_count,test_accuracy,test_auc_roc,test_average_precision,test_balanced_accuracy,test_brier,test_brier_score,test_decision_threshold,test_f1,test_f2,test_false_negative,test_false_positive,test_fn,test_fnr,test_fp,test_fpr,test_pr_auc,test_precision,test_recall,test_roc_auc,test_specificity,test_tn,test_tp,test_true_negative,test_true_positive,threshold_oof_f1,train_accuracy,train_auc_roc,train_balanced_accuracy,train_brier,train_f1,train_f2,train_fn,train_fnr,train_fp,train_fpr,train_pr_auc,train_precision,train_recall,train_specificity,train_tn,train_tp,xgb_minus_lr_test_pr_auc,xgb_test_f1,xgb_test_pr_auc,xgb_test_precision,xgb_test_recall,xgb_test_roc_auc,xgboost_meets_selection_rule,quality_gate_passed,subgroup_fairness_logged,shap_explainability_logged,lr_re_evaluated_on_xgb_test_rows,champion_primary_metric,lr_evidence_run_id,champion_rule,champion_model_decision,course,semester,team_id,student_id,team,student,dataset,tracking_backend,mlflow_app_arn,experiment_batch_id,data_profile,profile_fraction,data_source_s3_uri,run_type,model_family,selection_eligible,selected_candidate_run_id,selected_candidate_name,strict_lr_comparison_available,lr_feature_schema_match,final_champion_decision_source,xgb_evidence_reference_run_id,performance_recommendation,champion_rationale,candidate_index,structural_id,final_report_multi_metric_review,fairness_test,explainability_test,bootstrap_repeats,error_analysis_completed,fairness_attributes,robustness_test,final_report_evidence_complete,class_weight_policy,selection_precision,exact_tie_breaker,required_optimized_class_weight,project_name,stage,selected_model_type,config_version,human_oversight,pipeline_run_mode,source_candidate_run_id,source_final_run_id,comparison_lr_final_run_id,best_model_handoff_mlflow_run_id,best_model_config_version,data_version,profile_sha256,train_split_sha256,test_split_sha256,pipeline_execution_arn,pipeline_xgboost_version,selection_primary_metric
22/8/2026 11:46,20.5s,2105e27e202247a383b1d07289e83275,xgb_candidate_23,NOTEBOOK,S202_8440104B_02_xgboost_model_comparison_against_logistic_regression_baseline_v10_FINAL_CHAMPION.ipynb,sagemaker-user,FINISHED,,,,,,0.85,,,,,,5,full,,,,aucpr,,,,0,,,0.05,3,,5,XGBClassifier,,,350,,,'-1,,,,binary:logistic,,,,,,1,253680,6244bec277fe3cefce56d46c583a4c5eb73f179ef64c8a1b18557fd0200105c5,,,,42,,0.1,5,,3,,,,,,,,,,,,,,,,,,,,,,4,0.85,,,12de3cf4074e8656a059c938acbe27143794910116dda3dc217a101698a368c1,,,,,,,93531a7b366471a63d29fd970abad6c5d04a2f933f9ffb2aa38dce1c7b286d65,hist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.726350838,0.004657066,0.492209238,0.005658924,0.459335298,0.005837808,0.407184191,0.003965496,0.622131138,0.009155641,0.825352534,0.001995581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITI113,26S1,team02,s202,team02,s202,diabetes,sagemaker_mlflow_app,arn:aws:sagemaker:ap-southeast-1:044528205969:mlflow-app/app-YHNC33FF6GPZ,20260822T033734Z,full,1,s3://nyp-26s1-iti113/iti113/team02/data/diabetes/cleaned/diabetes_binary_cleaned_dataset.csv,tuning_candidate,XGBoost,TRUE,,,,,,,,,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/8/2026 11:46,20.0s,e5ab97bab7944c3997c5549198887574,xgb_candidate_22,NOTEBOOK,S202_8440104B_02_xgboost_model_comparison_against_logistic_regression_baseline_v10_FINAL_CHAMPION.ipynb,sagemaker-user,FINISHED,,,,,,0.85,,,,,,5,full,,,,aucpr,,,,0,,,0.05,3,,5,XGBClassifier,,,350,,,'-1,,,,binary:logistic,,,,,,1,253680,6244bec277fe3cefce56d46c583a4c5eb73f179ef64c8a1b18557fd0200105c5,,,,42,,0.1,5,,2.5,,,,,,,,,,,,,,,,,,,,,,4,0.85,,,12de3cf4074e8656a059c938acbe27143794910116dda3dc217a101698a368c1,,,,,,,93531a7b366471a63d29fd970abad6c5d04a2f933f9ffb2aa38dce1c7b286d65,hist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71031597,0.003736593,0.487994613,0.004893146,0.459697709,0.005905062,0.435096177,0.003469897,0.555562503,0.007772944,0.825386112,0.002077046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITI113,26S1,team02,s202,team02,s202,diabetes,sagemaker_mlflow_app,arn:aws:sagemaker:ap-southeast-1:044528205969:mlflow-app/app-YHNC33FF6GPZ,20260822T033734Z,full,1,s3://nyp-26s1-iti113/iti113/team02/data/diabetes/cleaned/diabetes_binary_cleaned_dataset.csv,tuning_candidate,XGBoost,TRUE,,,,,,,,,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/8/2026 11:45,20.2s,c6ec9387b15d4aaab1aacd6370ec6bea,xgb_candidate_21,NOTEBOOK,S202_8440104B_02_xgboost_model_comparison_against_logistic_regression_baseline_v10_FINAL_CHAMPION.ipynb,sagemaker-user,FINISHED,,,,,,0.85,,,,,,5,full,,,,aucpr,,,,0,,,0.05,3,,5,XGBClassifier,,,350,,,'-1,,,,binary:logistic,,,,,,1,253680,6244bec277fe3cefce56d46c583a4c5eb73f179ef64c8a1b18557fd0200105c5,,,,42,,0.1,5,,2,,,,,,,,,,,,,,,,,,,,,,4,0.85,,,12de3cf4074e8656a059c938acbe27143794910116dda3dc217a101698a368c1,,,,,,,93531a7b366471a63d29fd970abad6c5d04a2f933f9ffb2aa38dce1c7b286d65,hist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.683674115,0.004027682,0.467647024,0.006223099,0.459636919,0.005864212,0.469568019,0.004676016,0.465761903,0.008048052,0.825288343,0.002048233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITI113,26S1,team02,s202,team02,s202,diabetes,sagemaker_mlflow_app,arn:aws:sagemaker:ap-southeast-1:044528205969:mlflow-app/app-YHNC33FF6GPZ,20260822T033734Z,full,1,s3://nyp-26s1-iti113/iti113/team02/data/diabetes/cleaned/diabetes_binary_cleaned_dataset.csv,tuning_candidate,XGBoost,TRUE,,,,,,,,,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/8/2026 11:45,20.2s,4fdbd6e9259f4d708f4849aed9b09418,xgb_candidate_20,NOTEBOOK,S202_8440104B_02_xgboost_model_comparison_against_logistic_regression_baseline_v10_FINAL_CHAMPION.ipynb,sagemaker-user,FINISHED,,,,,,0.85,,,,,,5,full,,,,aucpr,,,,0,,,0.05,3,,5,XGBClassifier,,,350,,,'-1,,,,binary:logistic,,,,,,1,253680,6244bec277fe3cefce56d46c583a4c5eb73f179ef64c8a1b18557fd0200105c5,,,,42,,0.1,5,,1.5,,,,,,,,,,,,,,,,,,,,,,4,0.85,,,12de3cf4074e8656a059c938acbe27143794910116dda3dc217a101698a368c1,,,,,,,93531a7b366471a63d29fd970abad6c5d04a2f933f9ffb2aa38dce1c7b286d65,hist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.644483569,0.002315164,0.417477181,0.004443122,0.459799707,0.005906726,0.516601951,0.005510685,0.350290694,0.00464387,0.825349868,0.002117334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITI113,26S1,team02,s202,team02,s202,diabetes,sagemaker_mlflow_app,arn:aws:sagemaker:ap-southeast-1:044528205969:mlflow-app/app-YHNC33FF6GPZ,20260822T033734Z,full,1,s3://nyp-26s1-iti113/iti113/team02/data/diabetes/cleaned/diabetes_binary_cleaned_dataset.csv,tuning_candidate,XGBoost,TRUE,,,,,,,,,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/8/2026 11:45,20.1s,77552ea2debf49bd8c195809676eeb8e,xgb_candidate_19,NOTEBOOK,S202_8440104B_02_xgboost_model_comparison_against_logistic_regression_baseline_v10_FINAL_CHAMPION.ipynb,sagemaker-user,FINISHED,,,,,,0.85,,,,,,5,full,,,,aucpr,,,,0,,,0.05,3,,5,XGBClassifier,,,350,,,'-1,,,,binary:logistic,,,,,,1,253680,6244bec277fe3cefce56d46c583a4c5eb73f179ef64c8a1b18557fd0200105c5,,,,42,,0.1,5,,1,,,,,,,,,,,,,,,,,,,,,,4,0.85,,,12de3cf4074e8656a059c938acbe27143794910116dda3dc217a101698a368c1,,,,,,,93531a7b366471a63d29fd970abad6c5d04a2f933f9ffb2aa38dce1c7b286d65,hist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.587383581,0.002791387,0.299765159,0.007013034,0.45977482,0.006075998,0.583932618,0.012756968,0.201644479,0.004936351,0.82535097,0.002155051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITI113,26S1,team02,s202,team02,s202,diabetes,sagemaker_mlflow_app,arn:aws:sagemaker:ap-southeast-1:044528205969:mlflow-app/app-YHNC33FF6GPZ,20260822T033734Z,full,1,s3://nyp-26s1-iti113/iti113/team02/data/diabetes/cleaned/diabetes_binary_cleaned_dataset.csv,tuning_candidate,XGBoost,TRUE,,,,,,,,,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/8/2026 11:44,22.1s,1e6cd760084146d8b11c5751e26e5120,xgb_candidate_18,NOTEBOOK,S202_8440104B_02_xgboost_model_comparison_against_logistic_regression_baseline_v10_FINAL_CHAMPION.ipynb,sagemaker-user,FINISHED,,,,,,0.9,,,,,,5,full,,,,aucpr,,,,0,,,0.03,3,,3,XGBClassifier,,,350,,,'-1,,,,binary:logistic,,,,,,1,253680,6244bec277fe3cefce56d46c583a4c5eb73f179ef64c8a1b18557fd0200105c5,,,,42,,0.05,5,,4,,,,,,,,,,,,,,,,,,,,,,3,0.85,,,12de3cf4074e8656a059c938acbe27143794910116dda3dc217a101698a368c1,,,,,,,93531a7b366471a63d29fd970abad6c5d04a2f933f9ffb2aa38dce1c7b286d65,hist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.741877651,0.003410355,0.485522894,0.003240904,0.457629271,0.005499331,0.368273434,0.001975951,0.712338242,0.007934367,0.824812783,0.002044534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITI113,26S1,team02,s202,team02,s202,diabetes,sagemaker_mlflow_app,arn:aws:sagemaker:ap-southeast-1:044528205969:mlflow-app/app-YHNC33FF6GPZ,20260822T033734Z,full,1,s3://nyp-26s1-iti113/iti113/team02/data/diabetes/cleaned/diabetes_binary_cleaned_dataset.csv,tuning_candidate,XGBoost,TRUE,,,,,,,,,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/8/2026 11:44,20.7s,d1c474e2faf74c938d725a06bbc49141,xgb_candidate_17,NOTEBOOK,S202_8440104B_02_xgboost_model_comparison_against_logistic_regression_baseline_v10_FINAL_CHAMPION.ipynb,sagemaker-user,FINISHED,,,,,,0.9,,,,,,5,full,,,,aucpr,,,,0,,,0.03,3,,3,XGBClassifier,,,350,,,'-1,,,,binary:logistic,,,,,,1,253680,6244bec277fe3cefce56d46c583a4c5eb73f179ef64c8a1b18557fd0200105c5,,,,42,,0.05,5,,3,,,,,,,,,,,,,,,,,,,,,,3,0.85,,,12de3cf4074e8656a059c938acbe27143794910116dda3dc217a101698a368c1,,,,,,,93531a7b366471a63d29fd970abad6c5d04a2f933f9ffb2aa38dce1c7b286d65,hist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.725302891,0.004720695,0.49193135,0.005862118,0.457796553,0.005668923,0.40865549,0.004249079,0.617847616,0.009084824,0.824781803,0.00206645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITI113,26S1,team02,s202,team02,s202,diabetes,sagemaker_mlflow_app,arn:aws:sagemaker:ap-southeast-1:044528205969:mlflow-app/app-YHNC33FF6GPZ,20260822T033734Z,full,1,s3://nyp-26s1-iti113/iti113/team02/data/diabetes/cleaned/diabetes_binary_cleaned_dataset.csv,tuning_candidate,XGBoost,TRUE,,,,,,,,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/8/2026 11:44,21.0s,f98eb1542b354250aeac92826271d365,xgb_candidate_16,NOTEBOOK,S202_8440104B_02_xgboost_model_comparison_against_logistic_regression_baseline_v10_FINAL_CHAMPION.ipynb,sagemaker-user,FINISHED,,,,,,0.9,,,,,,5,full,,,,aucpr,,,,0,,,0.03,3,,3,XGBClassifier,,,350,,,'-1,,,,binary:logistic,,,,,,1,253680,6244bec277fe3cefce56d46c583a4c5eb73f179ef64c8a1b18557fd0200105c5,,,,42,,0.05,5,,2.5,,,,,,,,,,,,,,,,,,,,,,3,0.85,,,12de3cf4074e8656a059c938acbe27143794910116dda3dc217a101698a368c1,,,,,,,93531a7b366471a63d29fd970abad6c5d04a2f933f9ffb2aa38dce1c7b286d65,hist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.707764982,0.004342412,0.485710369,0.005876075,0.457692434,0.005701962,0.436074718,0.004298873,0.548120821,0.008708143,0.824782922,0.002114045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITI113,26S1,team02,s202,team02,s202,diabetes,sagemaker_mlflow_app,arn:aws:sagemaker:ap-southeast-1:044528205969:mlflow-app/app-YHNC33FF6GPZ,20260822T033734Z,full,1,s3://nyp-26s1-iti113/iti113/team02/data/diabetes/cleaned/diabetes_binary_cleaned_dataset.csv,tuning_candidate,XGBoost,TRUE,,,,,,,,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/8/2026 11:43,21.4s,b192d19f00da4f1a97901d322af30170,xgb_candidate_15,NOTEBOOK,S202_8440104B_02_xgboost_model_comparison_against_logistic_regression_baseline_v10_FINAL_CHAMPION.ipynb,sagemaker-user,FINISHED,,,,,,0.9,,,,,,5,full,,,,aucpr,,,,0,,,0.03,3,,3,XGBClassifier,,,350,,,'-1,,,,binary:logistic,,,,,,1,253680,6244bec277fe3cefce56d46c583a4c5eb73f179ef64c8a1b18557fd0200105c5,,,,42,,0.05,5,,2,,,,,,,,,,,,,,,,,,,,,,3,0.85,,,12de3cf4074e8656a059c938acbe27143794910116dda3dc217a101698a368c1,,,,,,,93531a7b366471a63d29fd970abad6c5d04a2f933f9ffb2aa38dce1c7b286d65,hist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.681276486,0.003841588,0.465073076,0.006127024,0.457860591,0.005735636,0.471720515,0.005288908,0.458632789,0.007518817,0.824832327,0.002093727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITI113,26S1,team02,s202,team02,s202,diabetes,sagemaker_mlflow_app,arn:aws:sagemaker:ap-southeast-1:044528205969:mlflow-app/app-YHNC33FF6GPZ,20260822T033734Z,full,1,s3://nyp-26s1-iti113/iti113/team02/data/diabetes/cleaned/diabetes_binary_cleaned_dataset.csv,tuning_candidate,XGBoost,TRUE,,,,,,,,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/8/2026 11:43,20.8s,8622d7a47f4f494c9c1b2829e5c1e3cf,xgb_candidate_14,NOTEBOOK,S202_8440104B_02_xgboost_model_comparison_against_logistic_regression_baseline_v10_FINAL_CHAMPION.ipynb,sagemaker-user,FINISHED,,,,,,0.9,,,,,,5,full,,,,aucpr,,,,0,,,0.03,3,,3,XGBClassifier,,,350,,,'-1,,,,binary:logistic,,,,,,1,253680,6244bec277fe3cefce56d46c583a4c5eb73f179ef64c8a1b18557fd0200105c5,,,,42,,0.05,5,,1.5,,,,,,,,,,,,,,,,,,,,,,3,0.85,,,12de3cf4074e8656a059c938acbe27143794910116dda3dc217a101698a368c1,,,,,,,93531a7b366471a63d29fd970abad6c5d04a2f933f9ffb2aa38dce1c7b286d65,hist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.640798642,0.003097517,0.411160484,0.005946426,0.457759865,0.005640265,0.517578855,0.006017122,0.341066628,0.006262953,0.824720603,0.002096047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITI113,26S1,team02,s202,team02,s202,diabetes,sagemaker_mlflow_app,arn:aws:sagemaker:ap-southeast-1:044528205969:mlflow-app/app-YHNC33FF6GPZ,20260822T033734Z,full,1,s3://nyp-26s1-iti113/iti113/team02/data/diabetes/cleaned/diabetes_binary_cleaned_dataset.csv,tuning_candidate,XGBoost,TRUE,,,,,,,,,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/8/2026 11:42,20.7s,bf4bb39d1ffa4f2ba83854cf0553edda,xgb_candidate_13,NOTEBOOK,S202_8440104B_02_xgboost_model_comparison_against_logistic_regression_baseline_v10_FINAL_CHAMPION.ipynb,sagemaker-user,FINISHED,,,,,,0.9,,,,,,5,full,,,,aucpr,,,,0,,,0.03,3,,3,XGBClassifier,,,350,,,'-1,,,,binary:logistic,,,,,,1,253680,6244bec277fe3cefce56d46c583a4c5eb73f179ef64c8a1b18557fd0200105c5,,,,42,,0.05,5,,1,,,,,,,,,,,,,,,,,,,,,,3,0.85,,,12de3cf4074e8656a059c938acbe27143794910116dda3dc217a101698a368c1,,,,,,,93531a7b366471a63d29fd970abad6c5d04a2f933f9ffb2aa38dce1c7b286d65,hist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.584030576,0.002497036,0.291098207,0.006361507,0.457799669,0.005779416,0.586199394,0.013015402,0.19363994,0.004547685,0.824689891,0.002111832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITI113,26S1,team02,s202,team02,s202,diabetes,sagemaker_mlflow_app,arn:aws:sagemaker:ap-southeast-1:044528205969:mlflow-app/app-YHNC33FF6GPZ,20260822T033734Z,full,1,s3://nyp-26s1-iti113/iti113/team02/data/diabetes/cleaned/diabetes_binary_cleaned_dataset.csv,tuning_candidate,XGBoost,TRUE,,,,,,,,,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/8/2026 11:42,16.9s,1d29e7834c674bec9f6bc64b4ab02d82,xgb_candidate_12,NOTEBOOK,S202_8440104B_02_xgboost_model_comparison_against_logistic_regression_baseline_v10_FINAL_CHAMPION.ipynb,sagemaker-user,FINISHED,,,,,,0.9,,,,,,5,full,,,,aucpr,,,,0,,,0.05,2,,3,XGBClassifier,,,350,,,'-1,,,,binary:logistic,,,,,,1,253680,6244bec277fe3cefce56d46c583a4c5eb73f179ef64c8a1b18557fd0200105c5,,,,42,,0.05,3,,4,,,,,,,,,,,,,,,,,,,,,,2,0.9,,,12de3cf4074e8656a059c938acbe27143794910116dda3dc217a101698a368c1,,,,,,,93531a7b366471a63d29fd970abad6c5d04a2f933f9ffb2aa38dce1c7b286d65,hist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.740919455,0.003594697,0.486290049,0.003556933,0.456713103,0.004855297,0.370970642,0.002270073,0.705678113,0.008031344,0.824478151,0.002134284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITI113,26S1,team02,s202,team02,s202,diabetes,sagemaker_mlflow_app,arn:aws:sagemaker:ap-southeast-1:044528205969:mlflow-app/app-YHNC33FF6GPZ,20260822T033734Z,full,1,s3://nyp-26s1-iti113/iti113/team02/data/diabetes/cleaned/diabetes_binary_cleaned_dataset.csv,tuning_candidate,XGBoost,TRUE,,,,,,,,,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/8/2026 11:42,17.0s,bad8febcfd414b31a0321711ed707c22,xgb_candidate_11,NOTEBOOK,S202_8440104B_02_xgboost_model_comparison_against_logistic_regression_baseline_v10_FINAL_CHAMPION.ipynb,sagemaker-user,FINISHED,,,,,,0.9,,,,,,5,full,,,,aucpr,,,,0,,,0.05,2,,3,XGBClassifier,,,350,,,'-1,,,,binary:logistic,,,,,,1,253680,6244bec277fe3cefce56d46c583a4c5eb73f179ef64c8a1b18557fd0200105c5,,,,42,,0.05,3,,3,,,,,,,,,,,,,,,,,,,,,,2,0.9,,,12de3cf4074e8656a059c938acbe27143794910116dda3dc217a101698a368c1,,,,,,,93531a7b366471a63d29fd970abad6c5d04a2f933f9ffb2aa38dce1c7b286d65,hist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.723307142,0.005183563,0.491227121,0.006366741,0.456957599,0.005031901,0.411165683,0.004417062,0.610030704,0.010313016,0.824467267,0.002175702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITI113,26S1,team02,s202,team02,s202,diabetes,sagemaker_mlflow_app,arn:aws:sagemaker:ap-southeast-1:044528205969:mlflow-app/app-YHNC33FF6GPZ,20260822T033734Z,full,1,s3://nyp-26s1-iti113/iti113/team02/data/diabetes/cleaned/diabetes_binary_cleaned_dataset.csv,tuning_candidate,XGBoost,TRUE,,,,,,,,,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/8/2026 11:42,16.9s,b46d3f7017a644819f2b8c2ec3bdd195,xgb_candidate_10,NOTEBOOK,S202_8440104B_02_xgboost_model_comparison_against_logistic_regression_baseline_v10_FINAL_CHAMPION.ipynb,sagemaker-user,FINISHED,,,,,,0.9,,,,,,5,full,,,,aucpr,,,,0,,,0.05,2,,3,XGBClassifier,,,350,,,'-1,,,,binary:logistic,,,,,,1,253680,6244bec277fe3cefce56d46c583a4c5eb73f179ef64c8a1b18557fd0200105c5,,,,42,,0.05,3,,2.5,,,,,,,,,,,,,,,,,,,,,,2,0.9,,,12de3cf4074e8656a059c938acbe27143794910116dda3dc217a101698a368c1,,,,,,,93531a7b366471a63d29fd970abad6c5d04a2f933f9ffb2aa38dce1c7b286d65,hist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.707015592,0.004128731,0.485913864,0.005805546,0.456932597,0.00503066,0.438968172,0.004618253,0.544118569,0.007901565,0.824517997,0.002186972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITI113,26S1,team02,s202,team02,s202,diabetes,sagemaker_mlflow_app,arn:aws:sagemaker:ap-southeast-1:044528205969:mlflow-app/app-YHNC33FF6GPZ,20260822T033734Z,full,1,s3://nyp-26s1-iti113/iti113/team02/data/diabetes/cleaned/diabetes_binary_cleaned_dataset.csv,tuning_candidate,XGBoost,TRUE,,,,,,,,,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
